ID parc.;Nome parceiro;CNPJ;Vendedor;Material;Texto breve do produto; Quantidade;UM;Endereço;Cidade;Rg;CEP;Data doc.;Nº NF;     Líquido;   Peso bruto;Un.;Valor total
5707606;Leila Angela Wermeyer;27.090.027/0001-79;901;12365150;GAROTO Bisc Rech Choc 70x130g BR;5;UNI;R Jose Felix Neves 870, Lj Setor N;Tabapora;MT;78563-000;05.03.2020;57692;0,65;0,6575;KG;9,99
6085333;A S Pasqualotto Ltda;34.834.286/0002-03;100;12277350;TALENTO Tablete Meio Amargo 18(15x25g)BR;4;EXB;Av Dos Pioneiros 1148;Brasnorte;MT;78350-000;05.03.2020;57693;1,5;1,58;KG;78,72
6085333;A S Pasqualotto Ltda;34.834.286/0002-03;100;12214154;GAROTO CARIBE Candybar 8(30x28g) BR;8;EXB;Av Dos Pioneiros 1148;Brasnorte;MT;78350-000;05.03.2020;57693;6,72;7,04;KG;283,3
6085333;A S Pasqualotto Ltda;34.834.286/0002-03;100;11320209;TALENTO Tab Leite Avelas 18(15x25g) XW;4;EXB;Av Dos Pioneiros 1148;Brasnorte;MT;78350-000;05.03.2020;57693;1,5;1,58;KG;78,72
6085333;A S Pasqualotto Ltda;34.834.286/0002-03;100;11320199;TALENTO Tab Choc Bco Cer 18(15x25g) XW;2;EXB;Av Dos Pioneiros 1148;Brasnorte;MT;78350-000;05.03.2020;57693;0,75;0,790552;KG;39,36
6085333;A S Pasqualotto Ltda;34.834.286/0002-03;100;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;4;EXB;Av Dos Pioneiros 1148;Brasnorte;MT;78350-000;05.03.2020;57693;1,5;1,581104;KG;78,72
6085333;A S Pasqualotto Ltda;34.834.286/0002-03;100;11320197;TALENTO Tab Leite Amen Pas 18(15x25g) XW;4;EXB;Av Dos Pioneiros 1148;Brasnorte;MT;78350-000;05.03.2020;57693;1,5;1,58;KG;78,72
6085333;A S Pasqualotto Ltda;34.834.286/0002-03;100;11320183;GAROTO IT COCO Cdy Bar Coco 8(30x30g) XW;8;EXB;Av Dos Pioneiros 1148;Brasnorte;MT;78350-000;05.03.2020;57693;7,2;7,52816;KG;283,3
5822808;S R Dos Santos Mercearia;24.728.442/0001-17;901;11320331;BATON Bastao Choc Branco 32(30x16g)XW;1;EXB;R Vilas Boas SN;Tabapora;MT;78563-000;05.03.2020;57694;0,48;0,50216;KG;22,91
5822808;S R Dos Santos Mercearia;24.728.442/0001-17;901;11320209;TALENTO Tab Leite Avelas 18(15x25g) XW;1;EXB;R Vilas Boas SN;Tabapora;MT;78563-000;05.03.2020;57694;0,375;0,395;KG;20,75
5822808;S R Dos Santos Mercearia;24.728.442/0001-17;901;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;1;EXB;R Vilas Boas SN;Tabapora;MT;78563-000;05.03.2020;57694;0,375;0,395276;KG;20,75
5822808;S R Dos Santos Mercearia;24.728.442/0001-17;901;11320367;BATON Bastao Choc Leite 32(30x16g)XW;2;EXB;R Vilas Boas SN;Tabapora;MT;78563-000;05.03.2020;57694;0,96;1,004;KG;45,81
5822808;S R Dos Santos Mercearia;24.728.442/0001-17;901;12155337;BATON Bastao Duo 32(30x16g) XW;1;EXB;R Vilas Boas SN;Tabapora;MT;78563-000;05.03.2020;57694;0,48;0,502;KG;22,91
5822808;S R Dos Santos Mercearia;24.728.442/0001-17;901;12356994;BATON Tab Rech Creme 4(10x96g) BR;10;UNI;R Vilas Boas SN;Tabapora;MT;78563-000;05.03.2020;57694;0,96;0,98;KG;42,11
5822808;S R Dos Santos Mercearia;24.728.442/0001-17;901;12356998;BATON Tab Ao Leite 4(10x96g) BR;10;UNI;R Vilas Boas SN;Tabapora;MT;78563-000;05.03.2020;57694;0,96;0,98;KG;42,11
5822808;S R Dos Santos Mercearia;24.728.442/0001-17;901;12396633;GAROTO Tab Choc Branco Bisc 4(14x90g) XW;14;UNI;R Vilas Boas SN;Tabapora;MT;78563-000;05.03.2020;57694;1,26;1,2908;KG;58,85
5822808;S R Dos Santos Mercearia;24.728.442/0001-17;901;12396883;GAROTO Tablete Crocante 4(14x90g) XW;14;UNI;R Vilas Boas SN;Tabapora;MT;78563-000;05.03.2020;57694;1,26;1,2908;KG;58,85
5822808;S R Dos Santos Mercearia;24.728.442/0001-17;901;12396885;GAROTO Tablete Cores 4(14x90)g XW;14;UNI;R Vilas Boas SN;Tabapora;MT;78563-000;05.03.2020;57694;1,26;1,2908;KG;58,85
5822808;S R Dos Santos Mercearia;24.728.442/0001-17;901;12396888;GAROTO Tablete Choc aoLeite 4(14x90g) XW;14;UNI;R Vilas Boas SN;Tabapora;MT;78563-000;05.03.2020;57694;1,26;1,2908;KG;58,85
5822808;S R Dos Santos Mercearia;24.728.442/0001-17;901;12396921;GAROTO Tab Choc Meio Amargo 4(14x90g) XW;14;UNI;R Vilas Boas SN;Tabapora;MT;78563-000;05.03.2020;57694;1,26;1,2908;KG;58,85
5822808;S R Dos Santos Mercearia;24.728.442/0001-17;901;12396923;GAROTO TabChocLeite CajuPas 4(14x90g)XW;14;UNI;R Vilas Boas SN;Tabapora;MT;78563-000;05.03.2020;57694;1,26;1,2908;KG;58,85
5822808;S R Dos Santos Mercearia;24.728.442/0001-17;901;12365128;GAROTO Cookie Gota Choc 52x60g BR;16;UNI;R Vilas Boas SN;Tabapora;MT;78563-000;05.03.2020;57695;0,96;1,032;KG;30,5
5822808;S R Dos Santos Mercearia;24.728.442/0001-17;901;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;15;UNI;R Vilas Boas SN;Tabapora;MT;78563-000;05.03.2020;57695;1,95;1,9725;KG;30,06
5822808;S R Dos Santos Mercearia;24.728.442/0001-17;901;12365150;GAROTO Bisc Rech Choc 70x130g BR;15;UNI;R Vilas Boas SN;Tabapora;MT;78563-000;05.03.2020;57695;1,95;1,9725;KG;30,06
6096528;Silvia Dourado Campos Golombieski;32.959.906/0001-24;901;11320331;BATON Bastao Choc Branco 32(30x16g)XW;1;EXB;R Rio Grande Sul 1214, St N;Tabapora;MT;78563-000;05.03.2020;57696;0,48;0,50216;KG;22,91
4226492;Mercado Vitoria Ltda ME;17.245.845/0001-40;104;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;1;EXB;Rua das Goiabeiras 874;Sinop;MT;78556-634;05.03.2020;57697;0,375;0,395276;KG;20,75
4226492;Mercado Vitoria Ltda ME;17.245.845/0001-40;104;11320331;BATON Bastao Choc Branco 32(30x16g)XW;1;EXB;Rua das Goiabeiras 874;Sinop;MT;78556-634;05.03.2020;57697;0,48;0,50216;KG;22,91
4226492;Mercado Vitoria Ltda ME;17.245.845/0001-40;104;11320367;BATON Bastao Choc Leite 32(30x16g)XW;1;EXB;Rua das Goiabeiras 874;Sinop;MT;78556-634;05.03.2020;57697;0,48;0,502;KG;22,91
4272252;G Fogasca Felipim ME;07.787.225/0001-89;103;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;1;EXB;Rua das Nogueira 577, Salao;Sinop;MT;78550-170;05.03.2020;57698;0,375;0,395276;KG;19,67
4272252;G Fogasca Felipim ME;07.787.225/0001-89;103;11320209;TALENTO Tab Leite Avelas 18(15x25g) XW;1;EXB;Rua das Nogueira 577, Salao;Sinop;MT;78550-170;05.03.2020;57698;0,375;0,395;KG;19,67
4272252;G Fogasca Felipim ME;07.787.225/0001-89;103;11320367;BATON Bastao Choc Leite 32(30x16g)XW;1;EXB;Rua das Nogueira 577, Salao;Sinop;MT;78550-170;05.03.2020;57698;0,48;0,502;KG;21,72
4702493;D L dos Santos Dilemburg ME;20.006.620/0001-45;103;11320331;BATON Bastao Choc Branco 32(30x16g)XW;1;EXB;R das Acerolas 139, Sala A;Sinop;MT;78556-600;05.03.2020;57699;0,48;0,50216;KG;21,57
4702493;D L dos Santos Dilemburg ME;20.006.620/0001-45;103;11320367;BATON Bastao Choc Leite 32(30x16g)XW;5;EXB;R das Acerolas 139, Sala A;Sinop;MT;78556-600;05.03.2020;57699;2,4;2,51;KG;107,83
4702493;D L dos Santos Dilemburg ME;20.006.620/0001-45;103;12155337;BATON Bastao Duo 32(30x16g) XW;1;EXB;R das Acerolas 139, Sala A;Sinop;MT;78556-600;05.03.2020;57699;0,48;0,502;KG;21,57
4702493;D L dos Santos Dilemburg ME;20.006.620/0001-45;103;11322004;GAROTO Pastilha Hortela 24(40x17g) XW;1;EXB;R das Acerolas 139, Sala A;Sinop;MT;78556-600;05.03.2020;57700;0,68;0,7116;KG;20,99
5706372;Mercado Ponto Certo Ltda;29.926.567/0001-75;104;12396888;GAROTO Tablete Choc aoLeite 4(14x90g) XW;14;UNI;Etr Claudete 677, Lt6 Qd1;Sinop;MT;78550-970;05.03.2020;57701;1,26;1,2908;KG;55,82
5706372;Mercado Ponto Certo Ltda;29.926.567/0001-75;104;12396633;GAROTO Tab Choc Branco Bisc 4(14x90g) XW;14;UNI;Etr Claudete 677, Lt6 Qd1;Sinop;MT;78550-970;05.03.2020;57701;1,26;1,2908;KG;55,82
5706372;Mercado Ponto Certo Ltda;29.926.567/0001-75;104;12347059;TALENTO Tab Rech Cookies 8(12x90g) XW;1;EXB;Etr Claudete 677, Lt6 Qd1;Sinop;MT;78550-970;05.03.2020;57701;1,08;1,13;KG;52,8
5706372;Mercado Ponto Certo Ltda;29.926.567/0001-75;104;12347057;TALENTO Tab Rech Morango 8(12x90g) XW;1;EXB;Etr Claudete 677, Lt6 Qd1;Sinop;MT;78550-970;05.03.2020;57701;1,08;1,13;KG;52,8
5706372;Mercado Ponto Certo Ltda;29.926.567/0001-75;104;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;1;EXB;Etr Claudete 677, Lt6 Qd1;Sinop;MT;78550-970;05.03.2020;57701;0,375;0,395276;KG;19,67
2924100;C A De Carvalho & Cia Ltda ME;08.455.596/0001-26;105;11320331;BATON Bastao Choc Branco 32(30x16g)XW;1;EXB;R Das Paineiras 4187;Sinop;MT;78555-058;05.03.2020;57702;0,48;0,50216;KG;21,72
2924100;C A De Carvalho & Cia Ltda ME;08.455.596/0001-26;105;11320367;BATON Bastao Choc Leite 32(30x16g)XW;5;EXB;R Das Paineiras 4187;Sinop;MT;78555-058;05.03.2020;57702;2,4;2,51;KG;108,64
2924100;C A De Carvalho & Cia Ltda ME;08.455.596/0001-26;105;12155337;BATON Bastao Duo 32(30x16g) XW;2;EXB;R Das Paineiras 4187;Sinop;MT;78555-058;05.03.2020;57702;0,96;1,004;KG;43,46
2924100;C A De Carvalho & Cia Ltda ME;08.455.596/0001-26;105;12273955;BATON Bastao Recheado Leite 32(30x16g)XW;1;EXB;R Das Paineiras 4187;Sinop;MT;78555-058;05.03.2020;57702;0,48;0,502;KG;21,72
2924100;C A De Carvalho & Cia Ltda ME;08.455.596/0001-26;105;12368980;BATON Extra Milk 32(30x16g) XW;1;EXB;R Das Paineiras 4187;Sinop;MT;78555-058;05.03.2020;57702;0,48;0,502;KG;21,72
4958593;Perszel & Goncalves Ltda ME;21.834.523/0001-03;102;11320197;TALENTO Tab Leite Amen Pas 18(15x25g) XW;1;EXB;Av Bruno Martini 820;Sinop;MT;78555-326;05.03.2020;57703;0,375;0,395;KG;20,75
4958593;Perszel & Goncalves Ltda ME;21.834.523/0001-03;102;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;1;EXB;Av Bruno Martini 820;Sinop;MT;78555-326;05.03.2020;57703;0,375;0,395276;KG;20,75
4958593;Perszel & Goncalves Ltda ME;21.834.523/0001-03;102;12368980;BATON Extra Milk 32(30x16g) XW;1;EXB;Av Bruno Martini 820;Sinop;MT;78555-326;05.03.2020;57703;0,48;0,502;KG;22,91
4958593;Perszel & Goncalves Ltda ME;21.834.523/0001-03;102;12155337;BATON Bastao Duo 32(30x16g) XW;1;EXB;Av Bruno Martini 820;Sinop;MT;78555-326;05.03.2020;57703;0,48;0,502;KG;22,91
4958593;Perszel & Goncalves Ltda ME;21.834.523/0001-03;102;11324001;TALENTO Tab Diet Avelas 12(15x25g) XI;1;EXB;Av Bruno Martini 820;Sinop;MT;78555-326;05.03.2020;57703;0,375;0,4;KG;31,66
4958593;Perszel & Goncalves Ltda ME;21.834.523/0001-03;102;11320209;TALENTO Tab Leite Avelas 18(15x25g) XW;1;EXB;Av Bruno Martini 820;Sinop;MT;78555-326;05.03.2020;57703;0,375;0,395;KG;20,75
5817968;Brasbol Roma Mercado Acougue EIRELI;30.710.961/0001-50;104;12313896;BATON Bastao Rech Morango 32(30x16g) BR;1;EXB;Av Central A SN, Qd 11 Lt2F;Sinop;MT;78559-508;05.03.2020;57704;0,48;0,502;KG;22,91
5817968;Brasbol Roma Mercado Acougue EIRELI;30.710.961/0001-50;104;12273955;BATON Bastao Recheado Leite 32(30x16g)XW;1;EXB;Av Central A SN, Qd 11 Lt2F;Sinop;MT;78559-508;05.03.2020;57704;0,48;0,502;KG;22,91
5817968;Brasbol Roma Mercado Acougue EIRELI;30.710.961/0001-50;104;12155337;BATON Bastao Duo 32(30x16g) XW;1;EXB;Av Central A SN, Qd 11 Lt2F;Sinop;MT;78559-508;05.03.2020;57704;0,48;0,502;KG;22,91
5817968;Brasbol Roma Mercado Acougue EIRELI;30.710.961/0001-50;104;11320367;BATON Bastao Choc Leite 32(30x16g)XW;1;EXB;Av Central A SN, Qd 11 Lt2F;Sinop;MT;78559-508;05.03.2020;57704;0,48;0,502;KG;22,91
5817968;Brasbol Roma Mercado Acougue EIRELI;30.710.961/0001-50;104;11320331;BATON Bastao Choc Branco 32(30x16g)XW;1;EXB;Av Central A SN, Qd 11 Lt2F;Sinop;MT;78559-508;05.03.2020;57704;0,48;0,50216;KG;22,91
5817968;Brasbol Roma Mercado Acougue EIRELI;30.710.961/0001-50;104;12368980;BATON Extra Milk 32(30x16g) XW;1;EXB;Av Central A SN, Qd 11 Lt2F;Sinop;MT;78559-508;05.03.2020;57704;0,48;0,502;KG;22,91
5032468;Ilse Dahm Bezerra Da Rocha ME;11.600.485/0001-70;105;12416237;SERENATA DE AMOR Bombom Cstn 10x825g XW;1;UNI;Av Ayrton Senna 40;Sinop;MT;78551-200;05.03.2020;57705;0,825;0,825;KG;24,81
5032468;Ilse Dahm Bezerra Da Rocha ME;11.600.485/0001-70;105;11320367;BATON Bastao Choc Leite 32(30x16g)XW;1;EXB;Av Ayrton Senna 40;Sinop;MT;78551-200;05.03.2020;57705;0,48;0,502;KG;22,91
5032468;Ilse Dahm Bezerra Da Rocha ME;11.600.485/0001-70;105;11322004;GAROTO Pastilha Hortela 24(40x17g) XW;1;EXB;Av Ayrton Senna 40;Sinop;MT;78551-200;05.03.2020;57706;0,68;0,7116;KG;22,3
5032468;Ilse Dahm Bezerra Da Rocha ME;11.600.485/0001-70;105;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;10;UNI;Av Ayrton Senna 40;Sinop;MT;78551-200;05.03.2020;57707;1,3;1,315;KG;20,04
5032468;Ilse Dahm Bezerra Da Rocha ME;11.600.485/0001-70;105;12365150;GAROTO Bisc Rech Choc 70x130g BR;10;UNI;Av Ayrton Senna 40;Sinop;MT;78551-200;05.03.2020;57707;1,3;1,315;KG;20,04
5065391;Warter Pedro Prezotto ME;08.459.922/0001-73;105;11320367;BATON Bastao Choc Leite 32(30x16g)XW;1;EXB;R Colonizador Enio Pipino 4425;Sinop;MT;78550-542;05.03.2020;57708;0,48;0,502;KG;21,77
5065391;Warter Pedro Prezotto ME;08.459.922/0001-73;105;12155337;BATON Bastao Duo 32(30x16g) XW;1;EXB;R Colonizador Enio Pipino 4425;Sinop;MT;78550-542;05.03.2020;57708;0,48;0,502;KG;21,77
5065391;Warter Pedro Prezotto ME;08.459.922/0001-73;105;12416237;SERENATA DE AMOR Bombom Cstn 10x825g XW;1;UNI;R Colonizador Enio Pipino 4425;Sinop;MT;78550-542;05.03.2020;57708;0,825;0,825;KG;23,56
5065391;Warter Pedro Prezotto ME;08.459.922/0001-73;105;11320209;TALENTO Tab Leite Avelas 18(15x25g) XW;1;EXB;R Colonizador Enio Pipino 4425;Sinop;MT;78550-542;05.03.2020;57708;0,375;0,395;KG;19,72
5065391;Warter Pedro Prezotto ME;08.459.922/0001-73;105;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;1;EXB;R Colonizador Enio Pipino 4425;Sinop;MT;78550-542;05.03.2020;57708;0,375;0,395276;KG;19,72
3469719;S O Gauer ME;24.981.383/0001-94;517;12155337;BATON Bastao Duo 32(30x16g) XW;1;EXB;R BR 364 SN KM 270, Sala B;Jaciara;MT;78820-000;06.03.2020;57874;0,48;0,502;KG;21,72
3469719;S O Gauer ME;24.981.383/0001-94;517;11320367;BATON Bastao Choc Leite 32(30x16g)XW;1;EXB;R BR 364 SN KM 270, Sala B;Jaciara;MT;78820-000;06.03.2020;57874;0,48;0,502;KG;21,72
3469719;S O Gauer ME;24.981.383/0001-94;517;11320331;BATON Bastao Choc Branco 32(30x16g)XW;1;EXB;R BR 364 SN KM 270, Sala B;Jaciara;MT;78820-000;06.03.2020;57874;0,48;0,50216;KG;21,72
3469719;S O Gauer ME;24.981.383/0001-94;517;11322004;GAROTO Pastilha Hortela 24(40x17g) XW;3;EXB;R BR 364 SN KM 270, Sala B;Jaciara;MT;78820-000;06.03.2020;57875;2,04;2,1348;KG;63,45
3961197;Ponto Sul Com G Alimenticios Ltda;15.242.468/0001-60;517;12396921;GAROTO Tab Choc Meio Amargo 4(14x90g) XW;28;UNI;R Sao Salvador SN, Qd43 Lt6;Campo Verde;MT;78840-000;06.03.2020;57876;2,52;2,5816;KG;106,86
3961197;Ponto Sul Com G Alimenticios Ltda;15.242.468/0001-60;517;12396888;GAROTO Tablete Choc aoLeite 4(14x90g) XW;28;UNI;R Sao Salvador SN, Qd43 Lt6;Campo Verde;MT;78840-000;06.03.2020;57876;2,52;2,5816;KG;106,86
3961197;Ponto Sul Com G Alimenticios Ltda;15.242.468/0001-60;517;12396887;GAROTO Tablete Cstn Caju 4(14x90g) XW;28;UNI;R Sao Salvador SN, Qd43 Lt6;Campo Verde;MT;78840-000;06.03.2020;57876;2,52;2,5816;KG;106,86
3961197;Ponto Sul Com G Alimenticios Ltda;15.242.468/0001-60;517;12347057;TALENTO Tab Rech Morango 8(12x90g) XW;1;EXB;R Sao Salvador SN, Qd43 Lt6;Campo Verde;MT;78840-000;06.03.2020;57876;1,08;1,13;KG;50,76
3961197;Ponto Sul Com G Alimenticios Ltda;15.242.468/0001-60;517;12312330;TALENTO Tab Choc Amendoa Pas 8(12x90g)XW;1;EXB;R Sao Salvador SN, Qd43 Lt6;Campo Verde;MT;78840-000;06.03.2020;57876;1,08;1,13;KG;50,76
3961197;Ponto Sul Com G Alimenticios Ltda;15.242.468/0001-60;517;12285127;TALENTO Tab Choc Branco Cer 8(12x90g) XW;1;EXB;R Sao Salvador SN, Qd43 Lt6;Campo Verde;MT;78840-000;06.03.2020;57876;1,08;1,13;KG;50,76
3961197;Ponto Sul Com G Alimenticios Ltda;15.242.468/0001-60;517;11320367;BATON Bastao Choc Leite 32(30x16g)XW;15;EXB;R Sao Salvador SN, Qd43 Lt6;Campo Verde;MT;78840-000;06.03.2020;57876;7,2;7,53;KG;325,91
4994430;A L Nogueira Da Silva ME;21.309.898/0003-16;517;11320331;BATON Bastao Choc Branco 32(30x16g)XW;2;EXB;Rodovia MT 251 SN, Loja 02;Campo Verde;MT;78840-000;06.03.2020;57877;0,96;1,00432;KG;33,07
4994430;A L Nogueira Da Silva ME;21.309.898/0003-16;517;11320367;BATON Bastao Choc Leite 32(30x16g)XW;1;EXB;Rodovia MT 251 SN, Loja 02;Campo Verde;MT;78840-000;06.03.2020;57877;0,48;0,502;KG;16,53
4994430;A L Nogueira Da Silva ME;21.309.898/0003-16;517;12313896;BATON Bastao Rech Morango 32(30x16g) BR;1;EXB;Rodovia MT 251 SN, Loja 02;Campo Verde;MT;78840-000;06.03.2020;57877;0,48;0,502;KG;16,53
4994430;A L Nogueira Da Silva ME;21.309.898/0003-16;517;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;2;EXB;Rodovia MT 251 SN, Loja 02;Campo Verde;MT;78840-000;06.03.2020;57878;0,75;0,790552;KG;29,95
4994430;A L Nogueira Da Silva ME;21.309.898/0003-16;517;11320209;TALENTO Tab Leite Avelas 18(15x25g) XW;2;EXB;Rodovia MT 251 SN, Loja 02;Campo Verde;MT;78840-000;06.03.2020;57878;0,75;0,79;KG;29,95
4994430;A L Nogueira Da Silva ME;21.309.898/0003-16;517;11320367;BATON Bastao Choc Leite 32(30x16g)XW;1;EXB;Rodovia MT 251 SN, Loja 02;Campo Verde;MT;78840-000;06.03.2020;57878;0,48;0,502;KG;16,53
4994430;A L Nogueira Da Silva ME;21.309.898/0003-16;517;11324001;TALENTO Tab Diet Avelas 12(15x25g) XI;1;EXB;Rodovia MT 251 SN, Loja 02;Campo Verde;MT;78840-000;06.03.2020;57878;0,375;0,4;KG;22,86
4994430;A L Nogueira Da Silva ME;21.309.898/0003-16;517;12312312;TALENTO Tab Leite Cast Para 8(12x90g) XW;2;EXB;Rodovia MT 251 SN, Loja 02;Campo Verde;MT;78840-000;06.03.2020;57878;2,16;2,26;KG;88,75
5030301;A L Nogueira da Silva ME;21.309.898/0001-54;517;11320197;TALENTO Tab Leite Amen Pas 18(15x25g) XW;1;EXB;Av Senador Atilio Font 1400, Frente;Campo Verde;MT;78840-000;06.03.2020;57879;0,375;0,395;KG;14,98
5030301;A L Nogueira da Silva ME;21.309.898/0001-54;517;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;1;EXB;Av Senador Atilio Font 1400, Frente;Campo Verde;MT;78840-000;06.03.2020;57879;0,375;0,395276;KG;14,98
5030301;A L Nogueira da Silva ME;21.309.898/0001-54;517;11320209;TALENTO Tab Leite Avelas 18(15x25g) XW;1;EXB;Av Senador Atilio Font 1400, Frente;Campo Verde;MT;78840-000;06.03.2020;57879;0,375;0,395;KG;14,98
5030301;A L Nogueira da Silva ME;21.309.898/0001-54;517;11320367;BATON Bastao Choc Leite 32(30x16g)XW;4;EXB;Av Senador Atilio Font 1400, Frente;Campo Verde;MT;78840-000;06.03.2020;57879;1,92;2,008;KG;66,15
5030301;A L Nogueira da Silva ME;21.309.898/0001-54;517;11324001;TALENTO Tab Diet Avelas 12(15x25g) XI;1;EXB;Av Senador Atilio Font 1400, Frente;Campo Verde;MT;78840-000;06.03.2020;57879;0,375;0,4;KG;22,86
5030301;A L Nogueira da Silva ME;21.309.898/0001-54;517;12155337;BATON Bastao Duo 32(30x16g) XW;3;EXB;Av Senador Atilio Font 1400, Frente;Campo Verde;MT;78840-000;06.03.2020;57879;1,44;1,506;KG;49,61
5030301;A L Nogueira da Silva ME;21.309.898/0001-54;517;12277350;TALENTO Tablete Meio Amargo 18(15x25g)BR;1;EXB;Av Senador Atilio Font 1400, Frente;Campo Verde;MT;78840-000;06.03.2020;57879;0,375;0,395;KG;14,98
5030301;A L Nogueira da Silva ME;21.309.898/0001-54;517;12312312;TALENTO Tab Leite Cast Para 8(12x90g) XW;1;EXB;Av Senador Atilio Font 1400, Frente;Campo Verde;MT;78840-000;06.03.2020;57879;1,08;1,13;KG;44,37
5030301;A L Nogueira da Silva ME;21.309.898/0001-54;517;11322004;GAROTO Pastilha Hortela 24(40x17g) XW;5;EXB;Av Senador Atilio Font 1400, Frente;Campo Verde;MT;78840-000;06.03.2020;57880;3,4;3,558;KG;105,75
5894872;Campo Verde Atac Supermercado Ltda;21.474.840/0002-47;517;11320367;BATON Bastao Choc Leite 32(30x16g)XW;10;EXB;Av Dos Trabalhadores 918;Campo Verde;MT;78840-000;06.03.2020;57881;4,8;5,02;KG;217,27
5894872;Campo Verde Atac Supermercado Ltda;21.474.840/0002-47;517;12155337;BATON Bastao Duo 32(30x16g) XW;6;EXB;Av Dos Trabalhadores 918;Campo Verde;MT;78840-000;06.03.2020;57881;2,88;3,012;KG;130,36
5894872;Campo Verde Atac Supermercado Ltda;21.474.840/0002-47;517;12214154;GAROTO CARIBE Candybar 8(30x28g) BR;1;EXB;Av Dos Trabalhadores 918;Campo Verde;MT;78840-000;06.03.2020;57881;0,84;0,88;KG;35,42
5894872;Campo Verde Atac Supermercado Ltda;21.474.840/0002-47;517;12239753;TALENTO Tablete Meio Amargo 8(12x90g) BR;1;EXB;Av Dos Trabalhadores 918;Campo Verde;MT;78840-000;06.03.2020;57881;1,08;1,13;KG;50,76
5894872;Campo Verde Atac Supermercado Ltda;21.474.840/0002-47;517;12273955;BATON Bastao Recheado Leite 32(30x16g)XW;4;EXB;Av Dos Trabalhadores 918;Campo Verde;MT;78840-000;06.03.2020;57881;1,92;2,008;KG;86,91
5894872;Campo Verde Atac Supermercado Ltda;21.474.840/0002-47;517;12313896;BATON Bastao Rech Morango 32(30x16g) BR;4;EXB;Av Dos Trabalhadores 918;Campo Verde;MT;78840-000;06.03.2020;57881;1,92;2,008;KG;86,91
5894872;Campo Verde Atac Supermercado Ltda;21.474.840/0002-47;517;12368980;BATON Extra Milk 32(30x16g) XW;4;EXB;Av Dos Trabalhadores 918;Campo Verde;MT;78840-000;06.03.2020;57881;1,92;2,008;KG;86,91
2979939;Luiz Carlos Scandiani ME;01.058.831/0001-87;503;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;70;UNI;Av dos Imigrantes 242;Rio Branco;MT;78275-000;06.03.2020;57882;9,1;9,205;KG;140,3
2979939;Luiz Carlos Scandiani ME;01.058.831/0001-87;503;12365150;GAROTO Bisc Rech Choc 70x130g BR;70;UNI;Av dos Imigrantes 242;Rio Branco;MT;78275-000;06.03.2020;57882;9,1;9,205;KG;140,3
2980025;Jorge L Caceres ME;00.155.562/0001-04;503;11320367;BATON Bastao Choc Leite 32(30x16g)XW;1;EXB;Av Dos Imigrantes 299;Rio Branco;MT;78275-000;06.03.2020;57883;0,48;0,502;KG;22,91
2980025;Jorge L Caceres ME;00.155.562/0001-04;503;12356998;BATON Tab Ao Leite 4(10x96g) BR;10;UNI;Av Dos Imigrantes 299;Rio Branco;MT;78275-000;06.03.2020;57883;0,96;0,98;KG;42,11
2980025;Jorge L Caceres ME;00.155.562/0001-04;503;12365150;GAROTO Bisc Rech Choc 70x130g BR;10;UNI;Av Dos Imigrantes 299;Rio Branco;MT;78275-000;06.03.2020;57884;1,3;1,315;KG;20,04
3234581;Vagner L Dos Santos ME;11.061.423/0001-38;503;12396921;GAROTO Tab Choc Meio Amargo 4(14x90g) XW;14;UNI;Rua Mato Grosso 81, Terreo;Salto Do Ceu;MT;78270-000;06.03.2020;57885;1,26;1,2908;KG;58,85
3234581;Vagner L Dos Santos ME;11.061.423/0001-38;503;12396920;OPERETA TabChocBco CstnCaju 4(14x90)g XW;14;UNI;Rua Mato Grosso 81, Terreo;Salto Do Ceu;MT;78270-000;06.03.2020;57885;1,26;1,2908;KG;58,85
3234581;Vagner L Dos Santos ME;11.061.423/0001-38;503;12396888;GAROTO Tablete Choc aoLeite 4(14x90g) XW;14;UNI;Rua Mato Grosso 81, Terreo;Salto Do Ceu;MT;78270-000;06.03.2020;57885;1,26;1,2908;KG;58,85
3234581;Vagner L Dos Santos ME;11.061.423/0001-38;503;12356998;BATON Tab Ao Leite 4(10x96g) BR;20;UNI;Rua Mato Grosso 81, Terreo;Salto Do Ceu;MT;78270-000;06.03.2020;57885;1,92;1,96;KG;84,23
3234581;Vagner L Dos Santos ME;11.061.423/0001-38;503;12356997;BATON Tab Bco Rech Creme 4(10x96g) BR;10;UNI;Rua Mato Grosso 81, Terreo;Salto Do Ceu;MT;78270-000;06.03.2020;57885;0,96;0,98;KG;42,11
