ID parc.;Nome parceiro;CNPJ;Vendedor;Material;Texto breve do produto; Quantidade;UM;Endereço;Cidade;Rg;CEP;Data doc.;Nº NF;    Líquido;   Peso bruto;Un.;Valor total
942641;Coml Carapa de Secos Molhados Ltda;03.790.904/0001-56;200;12312312;TALENTO Tab Leite Cast Para 8(12x90g) XW;8;EXB;Av Marechal Rondon 1198, Setor Lest;Colider;MT;78500-000;03.04.2020;61468;8,64;9,04;KG;385,28
942641;Coml Carapa de Secos Molhados Ltda;03.790.904/0001-56;200;11320042;GAROTO Cacau em Po 20x200g XW;20;UNI;Av Marechal Rondon 1198, Setor Lest;Colider;MT;78500-000;03.04.2020;61469;4;4,8;KG;272,86
2899120;Pad Conf Tuche Ltda EPP;04.167.001/0001-86;201;12416237;SERENATA DE AMOR Wafer Cstn 10x825g XW;5;UNI;Avenida Colonizador Jose Bianch 780;Marcelandia;MT;78535-000;03.04.2020;61470;4,125;4,125;KG;129,6
2899120;Pad Conf Tuche Ltda EPP;04.167.001/0001-86;201;11320367;BATON Bastao Choc Leite 32(30x16g)XW;1;EXB;Avenida Colonizador Jose Bianch 780;Marcelandia;MT;78535-000;03.04.2020;61470;0,48;0,502;KG;21,72
1038518;Coml Carapa de Secos Molhados Ltda;03.790.904/0003-18;200;12393734;TALENTO TabDark Nibs de Ccu 8(15x75g)XW;2;EXB;Av Isabel Martins S 269, Setor Nort;Colider;MT;78500-000;03.04.2020;61471;2,25;2,36;KG;120,28
1038518;Coml Carapa de Secos Molhados Ltda;03.790.904/0003-18;200;12347058;TALENTO Tab Rech Maracuja 8(12x90g) XW;8;EXB;Av Isabel Martins S 269, Setor Nort;Colider;MT;78500-000;03.04.2020;61471;8,64;9,04;KG;385,28
1038518;Coml Carapa de Secos Molhados Ltda;03.790.904/0003-18;200;11324001;TALENTO Tab Diet Avelas 12(15x25g) XI;1;EXB;Av Isabel Martins S 269, Setor Nort;Colider;MT;78500-000;03.04.2020;61471;0,375;0,4;KG;28,49
1038518;Coml Carapa de Secos Molhados Ltda;03.790.904/0003-18;200;11320209;TALENTO Tab Leite Avelas 18(15x25g) XW;2;EXB;Av Isabel Martins S 269, Setor Nort;Colider;MT;78500-000;03.04.2020;61471;0,75;0,79;KG;37,34
4127669;Juarez Petrazzini;03.793.835/0001-34;201;12155337;BATON Bastao Duo 32(30x16g) XW;2;EXB;R Castelo Branco 1020;Claudia;MT;78540-000;03.04.2020;61472;0,96;1,004;KG;45,81
4127669;Juarez Petrazzini;03.793.835/0001-34;201;11320367;BATON Bastao Choc Leite 32(30x16g)XW;5;EXB;R Castelo Branco 1020;Claudia;MT;78540-000;03.04.2020;61472;2,4;2,51;KG;114,54
4127669;Juarez Petrazzini;03.793.835/0001-34;201;11320197;TALENTO Tab Leite Amen Pas 18(15x25g) XW;1;EXB;R Castelo Branco 1020;Claudia;MT;78540-000;03.04.2020;61472;0,375;0,395;KG;20,75
3853590;Natanael de Sousa ME;03.127.905/0001-15;602;11322004;GAROTO Pastilha Hortela 24(40x17g) XW;3;EXB;Avenida dos Migrantes SN, A;Nova Guarita;MT;78508-000;03.04.2020;61473;2,04;2,1348;KG;66,9
3853590;Natanael de Sousa ME;03.127.905/0001-15;602;12396885;GAROTO Tablete Cores 4(14x90)g XW;14;UNI;Avenida dos Migrantes SN, A;Nova Guarita;MT;78508-000;03.04.2020;61474;1,26;1,2908;KG;58,85
3853590;Natanael de Sousa ME;03.127.905/0001-15;602;12260896;GAROTO AERO TabChoc ao Leite4(12x101g)BR;12;UNI;Avenida dos Migrantes SN, A;Nova Guarita;MT;78508-000;03.04.2020;61474;1,212;1,236;KG;50,44
3853590;Natanael de Sousa ME;03.127.905/0001-15;602;12356994;BATON Tab Rech Creme 4(10x96g) BR;10;UNI;Avenida dos Migrantes SN, A;Nova Guarita;MT;78508-000;03.04.2020;61474;0,96;0,98;KG;42,11
3853590;Natanael de Sousa ME;03.127.905/0001-15;602;12396886;GAROTO Tablete Choc Branco 4(14x90g) XW;14;UNI;Avenida dos Migrantes SN, A;Nova Guarita;MT;78508-000;03.04.2020;61474;1,26;1,2908;KG;58,85
3853590;Natanael de Sousa ME;03.127.905/0001-15;602;12396887;GAROTO Tablete Cstn Caju 4(14x90g) XW;14;UNI;Avenida dos Migrantes SN, A;Nova Guarita;MT;78508-000;03.04.2020;61474;1,26;1,2908;KG;58,85
3853590;Natanael de Sousa ME;03.127.905/0001-15;602;12396888;GAROTO Tablete Choc aoLeite 4(14x90g) XW;14;UNI;Avenida dos Migrantes SN, A;Nova Guarita;MT;78508-000;03.04.2020;61474;1,26;1,2908;KG;58,85
3853590;Natanael de Sousa ME;03.127.905/0001-15;602;12396920;OPERETA TabChocBco CstnCaju 4(14x90)g XW;14;UNI;Avenida dos Migrantes SN, A;Nova Guarita;MT;78508-000;03.04.2020;61474;1,26;1,2908;KG;58,85
3853590;Natanael de Sousa ME;03.127.905/0001-15;602;12396921;GAROTO Tab Choc Meio Amargo 4(14x90g) XW;14;UNI;Avenida dos Migrantes SN, A;Nova Guarita;MT;78508-000;03.04.2020;61474;1,26;1,2908;KG;58,85
3853590;Natanael de Sousa ME;03.127.905/0001-15;602;12396923;GAROTO TabChocLeite CajuPas 4(14x90g)XW;14;UNI;Avenida dos Migrantes SN, A;Nova Guarita;MT;78508-000;03.04.2020;61474;1,26;1,2908;KG;58,85
3853590;Natanael de Sousa ME;03.127.905/0001-15;602;12416237;SERENATA DE AMOR Wafer Cstn 10x825g XW;2;UNI;Avenida dos Migrantes SN, A;Nova Guarita;MT;78508-000;03.04.2020;61474;1,65;1,65;KG;49,63
3853590;Natanael de Sousa ME;03.127.905/0001-15;602;12426261;GAROTO Tablete Churros 4(14x90g) XW;14;UNI;Avenida dos Migrantes SN, A;Nova Guarita;MT;78508-000;03.04.2020;61474;1,26;1,288;KG;58,85
3853590;Natanael de Sousa ME;03.127.905/0001-15;602;12365128;GAROTO Cookie Gota Choc 52x60g BR;8;UNI;Avenida dos Migrantes SN, A;Nova Guarita;MT;78508-000;03.04.2020;61475;0,48;0,516;KG;15,26
3853590;Natanael de Sousa ME;03.127.905/0001-15;602;12365150;GAROTO Bisc Rech Choc 70x130g BR;5;UNI;Avenida dos Migrantes SN, A;Nova Guarita;MT;78508-000;03.04.2020;61475;0,65;0,6575;KG;10,02
4330255;K D K Auto Consumo Ltda ME;18.176.810/0001-69;201;12396923;GAROTO TabChocLeite CajuPas 4(14x90g)XW;14;UNI;Avenida Colonizador José Bianc 1494;Marcelandia;MT;78535-000;03.04.2020;61476;1,26;1,2908;KG;58,85
4330255;K D K Auto Consumo Ltda ME;18.176.810/0001-69;201;12396888;GAROTO Tablete Choc aoLeite 4(14x90g) XW;14;UNI;Avenida Colonizador José Bianc 1494;Marcelandia;MT;78535-000;03.04.2020;61476;1,26;1,2908;KG;58,85
4330255;K D K Auto Consumo Ltda ME;18.176.810/0001-69;201;12396887;GAROTO Tablete Cstn Caju 4(14x90g) XW;14;UNI;Avenida Colonizador José Bianc 1494;Marcelandia;MT;78535-000;03.04.2020;61476;1,26;1,2908;KG;58,85
4330255;K D K Auto Consumo Ltda ME;18.176.810/0001-69;201;12396886;GAROTO Tablete Choc Branco 4(14x90g) XW;14;UNI;Avenida Colonizador José Bianc 1494;Marcelandia;MT;78535-000;03.04.2020;61476;1,26;1,2908;KG;58,85
4330255;K D K Auto Consumo Ltda ME;18.176.810/0001-69;201;12155337;BATON Bastao Duo 32(30x16g) XW;3;EXB;Avenida Colonizador José Bianc 1494;Marcelandia;MT;78535-000;03.04.2020;61476;1,44;1,506;KG;68,73
4330255;K D K Auto Consumo Ltda ME;18.176.810/0001-69;201;12239753;TALENTO Tablete Meio Amargo 8(12x90g) BR;1;EXB;Avenida Colonizador José Bianc 1494;Marcelandia;MT;78535-000;03.04.2020;61476;1,08;1,13;KG;55,67
4330255;K D K Auto Consumo Ltda ME;18.176.810/0001-69;201;12260896;GAROTO AERO TabChoc ao Leite4(12x101g)BR;12;UNI;Avenida Colonizador José Bianc 1494;Marcelandia;MT;78535-000;03.04.2020;61476;1,212;1,236;KG;50,44
4330255;K D K Auto Consumo Ltda ME;18.176.810/0001-69;201;12285127;TALENTO Tab Choc Branco Cer 8(12x90g) XW;1;EXB;Avenida Colonizador José Bianc 1494;Marcelandia;MT;78535-000;03.04.2020;61476;1,08;1,13;KG;55,67
4330255;K D K Auto Consumo Ltda ME;18.176.810/0001-69;201;11320331;BATON Bastao Choc Branco 32(30x16g)XW;3;EXB;Avenida Colonizador José Bianc 1494;Marcelandia;MT;78535-000;03.04.2020;61476;1,44;1,50648;KG;68,73
4330255;K D K Auto Consumo Ltda ME;18.176.810/0001-69;201;11320367;BATON Bastao Choc Leite 32(30x16g)XW;3;EXB;Avenida Colonizador José Bianc 1494;Marcelandia;MT;78535-000;03.04.2020;61476;1,44;1,506;KG;68,73
4330255;K D K Auto Consumo Ltda ME;18.176.810/0001-69;201;11324001;TALENTO Tab Diet Avelas 12(15x25g) XI;1;EXB;Avenida Colonizador José Bianc 1494;Marcelandia;MT;78535-000;03.04.2020;61476;0,375;0,4;KG;31,66
4330255;K D K Auto Consumo Ltda ME;18.176.810/0001-69;201;12312312;TALENTO Tab Leite Cast Para 8(12x90g) XW;1;EXB;Avenida Colonizador José Bianc 1494;Marcelandia;MT;78535-000;03.04.2020;61476;1,08;1,13;KG;55,67
4330255;K D K Auto Consumo Ltda ME;18.176.810/0001-69;201;12312330;TALENTO Tab Choc Amendoa Pas 8(12x90g)XW;1;EXB;Avenida Colonizador José Bianc 1494;Marcelandia;MT;78535-000;03.04.2020;61476;1,08;1,13;KG;55,67
4330255;K D K Auto Consumo Ltda ME;18.176.810/0001-69;201;12396883;GAROTO Tablete Crocante 4(14x90g) XW;14;UNI;Avenida Colonizador José Bianc 1494;Marcelandia;MT;78535-000;03.04.2020;61476;1,26;1,2908;KG;58,85
4330255;K D K Auto Consumo Ltda ME;18.176.810/0001-69;201;12396885;GAROTO Tablete Cores 4(14x90)g XW;14;UNI;Avenida Colonizador José Bianc 1494;Marcelandia;MT;78535-000;03.04.2020;61476;1,26;1,2908;KG;58,85
5318591;Renilde Sousa De F Lima 43216595153;24.132.272/0001-03;140;12415774;GAROTO Caixa Bombons Sortidos 30x250g BR;30;UNI;R Herminia Quiteria De Jesus SN;Sao Jose Do Xingu;MT;78663-000;03.04.2020;61477;7,5;8,85;KG;288,54
4904326;F Bernegozi da Silva EIRELI ME;20.507.834/0001-03;201;11320331;BATON Bastao Choc Branco 32(30x16g)XW;2;EXB;R Ema de Carli Fogo 1025, Sala 02;Marcelandia;MT;78535-000;03.04.2020;61478;0,96;1,00432;KG;45,81
4904326;F Bernegozi da Silva EIRELI ME;20.507.834/0001-03;201;11320367;BATON Bastao Choc Leite 32(30x16g)XW;4;EXB;R Ema de Carli Fogo 1025, Sala 02;Marcelandia;MT;78535-000;03.04.2020;61478;1,92;2,008;KG;91,63
4904326;F Bernegozi da Silva EIRELI ME;20.507.834/0001-03;201;12155337;BATON Bastao Duo 32(30x16g) XW;1;EXB;R Ema de Carli Fogo 1025, Sala 02;Marcelandia;MT;78535-000;03.04.2020;61478;0,48;0,502;KG;22,91
4904326;F Bernegozi da Silva EIRELI ME;20.507.834/0001-03;201;12260896;GAROTO AERO TabChoc ao Leite4(12x101g)BR;12;UNI;R Ema de Carli Fogo 1025, Sala 02;Marcelandia;MT;78535-000;03.04.2020;61478;1,212;1,236;KG;46,41
4904326;F Bernegozi da Silva EIRELI ME;20.507.834/0001-03;201;12273955;BATON Bastao Recheado Leite 32(30x16g)XW;1;EXB;R Ema de Carli Fogo 1025, Sala 02;Marcelandia;MT;78535-000;03.04.2020;61478;0,48;0,502;KG;22,91
4904326;F Bernegozi da Silva EIRELI ME;20.507.834/0001-03;201;12396886;GAROTO Tablete Choc Branco 4(14x90g) XW;14;UNI;R Ema de Carli Fogo 1025, Sala 02;Marcelandia;MT;78535-000;03.04.2020;61478;1,26;1,2908;KG;58,85
4904326;F Bernegozi da Silva EIRELI ME;20.507.834/0001-03;201;12396923;GAROTO TabChocLeite CajuPas 4(14x90g)XW;14;UNI;R Ema de Carli Fogo 1025, Sala 02;Marcelandia;MT;78535-000;03.04.2020;61478;1,26;1,2908;KG;58,85
4904326;F Bernegozi da Silva EIRELI ME;20.507.834/0001-03;201;12416237;SERENATA DE AMOR Wafer Cstn 10x825g XW;2;UNI;R Ema de Carli Fogo 1025, Sala 02;Marcelandia;MT;78535-000;03.04.2020;61478;1,65;1,65;KG;49,63
5817981;Valdinice Sebastiana Da Silva;20.021.052/0001-51;140;11320199;TALENTO Tab Choc Bco Cer 18(15x25g) XW;1;EXB;Av Espigao Do Leste SN;Sao Felix Do Araguaia;MT;78670-000;03.04.2020;61479;0,375;0,395276;KG;20,75
5817981;Valdinice Sebastiana Da Silva;20.021.052/0001-51;140;12155337;BATON Bastao Duo 32(30x16g) XW;2;EXB;Av Espigao Do Leste SN;Sao Felix Do Araguaia;MT;78670-000;03.04.2020;61479;0,96;1,004;KG;45,81
5817981;Valdinice Sebastiana Da Silva;20.021.052/0001-51;140;11320367;BATON Bastao Choc Leite 32(30x16g)XW;2;EXB;Av Espigao Do Leste SN;Sao Felix Do Araguaia;MT;78670-000;03.04.2020;61479;0,96;1,004;KG;45,81
5817981;Valdinice Sebastiana Da Silva;20.021.052/0001-51;140;11320331;BATON Bastao Choc Branco 32(30x16g)XW;2;EXB;Av Espigao Do Leste SN;Sao Felix Do Araguaia;MT;78670-000;03.04.2020;61479;0,96;1,00432;KG;45,81
3873818;Super Machadinho Com Alimentos Ltda;02.493.779/0001-50;602;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;1;EXB;Rua Para 425;Colider;MT;78500-000;03.04.2020;61480;0,375;0,395276;KG;19,24
3873818;Super Machadinho Com Alimentos Ltda;02.493.779/0001-50;602;11320331;BATON Bastao Choc Branco 32(30x16g)XW;3;EXB;Rua Para 425;Colider;MT;78500-000;03.04.2020;61480;1,44;1,50648;KG;63,75
3873818;Super Machadinho Com Alimentos Ltda;02.493.779/0001-50;602;11320367;BATON Bastao Choc Leite 32(30x16g)XW;5;EXB;Rua Para 425;Colider;MT;78500-000;03.04.2020;61480;2,4;2,51;KG;106,25
3873818;Super Machadinho Com Alimentos Ltda;02.493.779/0001-50;602;12155337;BATON Bastao Duo 32(30x16g) XW;5;EXB;Rua Para 425;Colider;MT;78500-000;03.04.2020;61480;2,4;2,51;KG;106,25
3873818;Super Machadinho Com Alimentos Ltda;02.493.779/0001-50;602;12312312;TALENTO Tab Leite Cast Para 8(12x90g) XW;1;EXB;Rua Para 425;Colider;MT;78500-000;03.04.2020;61480;1,08;1,13;KG;49,65
3873818;Super Machadinho Com Alimentos Ltda;02.493.779/0001-50;602;12396888;GAROTO Tablete Choc aoLeite 4(14x90g) XW;14;UNI;Rua Para 425;Colider;MT;78500-000;03.04.2020;61480;1,26;1,2908;KG;52,26
3873818;Super Machadinho Com Alimentos Ltda;02.493.779/0001-50;602;12415774;GAROTO Caixa Bombons Sortidos 30x250g BR;30;UNI;Rua Para 425;Colider;MT;78500-000;03.04.2020;61480;7,5;8,85;KG;254,26
3873818;Super Machadinho Com Alimentos Ltda;02.493.779/0001-50;602;12416237;SERENATA DE AMOR Wafer Cstn 10x825g XW;3;UNI;Rua Para 425;Colider;MT;78500-000;03.04.2020;61480;2,475;2,475;KG;75,89
3873818;Super Machadinho Com Alimentos Ltda;02.493.779/0001-50;602;12365128;GAROTO Cookie Gota Choc 52x60g BR;8;UNI;Rua Para 425;Colider;MT;78500-000;03.04.2020;61481;0,48;0,516;KG;13,5
5211426;Terra Rica Supermercado Ltda ME;25.321.214/0001-90;201;11320367;BATON Bastao Choc Leite 32(30x16g)XW;1;EXB;Rua Jose Severino De Moura 117;Marcelandia;MT;78535-000;03.04.2020;61482;0,48;0,502;KG;22,91
5211426;Terra Rica Supermercado Ltda ME;25.321.214/0001-90;201;12396886;GAROTO Tablete Choc Branco 4(14x90g) XW;14;UNI;Rua Jose Severino De Moura 117;Marcelandia;MT;78535-000;03.04.2020;61482;1,26;1,2908;KG;58,85
6038151;Rafael Tavares Da Costa;20.758.233/0001-65;140;11322004;GAROTO Pastilha Hortela 24(40x17g) XW;2;EXB;R Dez SN;Porto Alegre Do Norte;MT;78655-000;03.04.2020;61483;1,36;1,4232;KG;44,6
6038151;Rafael Tavares Da Costa;20.758.233/0001-65;140;12155337;BATON Bastao Duo 32(30x16g) XW;1;EXB;R Dez SN;Porto Alegre Do Norte;MT;78655-000;03.04.2020;61484;0,48;0,502;KG;22,91
4226451;H Soares Rodrigues ME;05.983.327/0001-44;602;12415774;GAROTO Caixa Bombons Sortidos 30x250g BR;15;UNI;Rua Borba Gato 12;Colider;MT;78500-000;03.04.2020;61485;3,75;4,425;KG;144,27
4226451;H Soares Rodrigues ME;05.983.327/0001-44;602;11320367;BATON Bastao Choc Leite 32(30x16g)XW;1;EXB;Rua Borba Gato 12;Colider;MT;78500-000;03.04.2020;61485;0,48;0,502;KG;22,91
4226451;H Soares Rodrigues ME;05.983.327/0001-44;602;11320331;BATON Bastao Choc Branco 32(30x16g)XW;1;EXB;Rua Borba Gato 12;Colider;MT;78500-000;03.04.2020;61485;0,48;0,50216;KG;22,91
6113828;Joao Roberto Rodrigues EIRELI;18.512.593/0001-30;140;11320367;BATON Bastao Choc Leite 32(30x16g)XW;2;EXB;Av Espigao SN;Sao Felix Do Araguaia;MT;78670-000;03.04.2020;61486;0,96;1,004;KG;45,81
6113828;Joao Roberto Rodrigues EIRELI;18.512.593/0001-30;140;11320331;BATON Bastao Choc Branco 32(30x16g)XW;2;EXB;Av Espigao SN;Sao Felix Do Araguaia;MT;78670-000;03.04.2020;61486;0,96;1,00432;KG;45,81
3984662;P E Pimenta Supermercado;08.401.158/0001-85;122;12396888;GAROTO Tablete Choc aoLeite 4(14x90g) XW;14;UNI;Rua do Comercio 244;Confresa;MT;78652-000;03.04.2020;61487;1,26;1,2908;KG;58,85
3984662;P E Pimenta Supermercado;08.401.158/0001-85;122;12396886;GAROTO Tablete Choc Branco 4(14x90g) XW;14;UNI;Rua do Comercio 244;Confresa;MT;78652-000;03.04.2020;61487;1,26;1,2908;KG;58,85
3984662;P E Pimenta Supermercado;08.401.158/0001-85;122;12356994;BATON Tab Rech Creme 4(10x96g) BR;10;UNI;Rua do Comercio 244;Confresa;MT;78652-000;03.04.2020;61487;0,96;0,98;KG;42,11
3984662;P E Pimenta Supermercado;08.401.158/0001-85;122;12313896;BATON Bastao Rech Morango 32(30x16g) BR;2;EXB;Rua do Comercio 244;Confresa;MT;78652-000;03.04.2020;61487;0,96;1,004;KG;45,81
3984662;P E Pimenta Supermercado;08.401.158/0001-85;122;12273955;BATON Bastao Recheado Leite 32(30x16g)XW;2;EXB;Rua do Comercio 244;Confresa;MT;78652-000;03.04.2020;61487;0,96;1,004;KG;45,81
3984662;P E Pimenta Supermercado;08.401.158/0001-85;122;12260896;GAROTO AERO TabChoc ao Leite4(12x101g)BR;12;UNI;Rua do Comercio 244;Confresa;MT;78652-000;03.04.2020;61487;1,212;1,236;KG;50,44
3984662;P E Pimenta Supermercado;08.401.158/0001-85;122;12155337;BATON Bastao Duo 32(30x16g) XW;2;EXB;Rua do Comercio 244;Confresa;MT;78652-000;03.04.2020;61487;0,96;1,004;KG;45,81
3984662;P E Pimenta Supermercado;08.401.158/0001-85;122;11320367;BATON Bastao Choc Leite 32(30x16g)XW;2;EXB;Rua do Comercio 244;Confresa;MT;78652-000;03.04.2020;61487;0,96;1,004;KG;45,81
3984662;P E Pimenta Supermercado;08.401.158/0001-85;122;11320331;BATON Bastao Choc Branco 32(30x16g)XW;2;EXB;Rua do Comercio 244;Confresa;MT;78652-000;03.04.2020;61487;0,96;1,00432;KG;45,81
5438126;Rozineide Ruth S M F Comercial EPP;13.558.518/0001-97;201;11320197;TALENTO Tab Leite Amen Pas 18(15x25g) XW;1;EXB;Avenida Sao Paulo SN;Marcelandia;MT;78535-000;03.04.2020;61488;0,375;0,395;KG;20,75
5438126;Rozineide Ruth S M F Comercial EPP;13.558.518/0001-97;201;11320367;BATON Bastao Choc Leite 32(30x16g)XW;1;EXB;Avenida Sao Paulo SN;Marcelandia;MT;78535-000;03.04.2020;61488;0,48;0,502;KG;22,91
5438126;Rozineide Ruth S M F Comercial EPP;13.558.518/0001-97;201;12260896;GAROTO AERO TabChoc ao Leite4(12x101g)BR;12;UNI;Avenida Sao Paulo SN;Marcelandia;MT;78535-000;03.04.2020;61488;1,212;1,236;KG;50,44
5438126;Rozineide Ruth S M F Comercial EPP;13.558.518/0001-97;201;12356994;BATON Tab Rech Creme 4(10x96g) BR;10;UNI;Avenida Sao Paulo SN;Marcelandia;MT;78535-000;03.04.2020;61488;0,96;0,98;KG;42,11
5438126;Rozineide Ruth S M F Comercial EPP;13.558.518/0001-97;201;12396885;GAROTO Tablete Cores 4(14x90)g XW;28;UNI;Avenida Sao Paulo SN;Marcelandia;MT;78535-000;03.04.2020;61488;2,52;2,5816;KG;117,69
5438126;Rozineide Ruth S M F Comercial EPP;13.558.518/0001-97;201;12396886;GAROTO Tablete Choc Branco 4(14x90g) XW;14;UNI;Avenida Sao Paulo SN;Marcelandia;MT;78535-000;03.04.2020;61488;1,26;1,2908;KG;58,85
5438126;Rozineide Ruth S M F Comercial EPP;13.558.518/0001-97;201;12396887;GAROTO Tablete Cstn Caju 4(14x90g) XW;14;UNI;Avenida Sao Paulo SN;Marcelandia;MT;78535-000;03.04.2020;61488;1,26;1,2908;KG;58,85
5438126;Rozineide Ruth S M F Comercial EPP;13.558.518/0001-97;201;12396888;GAROTO Tablete Choc aoLeite 4(14x90g) XW;28;UNI;Avenida Sao Paulo SN;Marcelandia;MT;78535-000;03.04.2020;61488;2,52;2,5816;KG;117,69
5438126;Rozineide Ruth S M F Comercial EPP;13.558.518/0001-97;201;12396921;GAROTO Tab Choc Meio Amargo 4(14x90g) XW;14;UNI;Avenida Sao Paulo SN;Marcelandia;MT;78535-000;03.04.2020;61488;1,26;1,2908;KG;58,85
5438126;Rozineide Ruth S M F Comercial EPP;13.558.518/0001-97;201;12416237;SERENATA DE AMOR Wafer Cstn 10x825g XW;10;UNI;Avenida Sao Paulo SN;Marcelandia;MT;78535-000;03.04.2020;61488;8,25;8,25;KG;248,11
5438126;Rozineide Ruth S M F Comercial EPP;13.558.518/0001-97;201;12365150;GAROTO Bisc Rech Choc 70x130g BR;5;UNI;Avenida Sao Paulo SN;Marcelandia;MT;78535-000;03.04.2020;61489;0,65;0,6575;KG;10,02
5724519;M S De Morais Barbosa Supermercado;19.168.051/0001-55;122;11320367;BATON Bastao Choc Leite 32(30x16g)XW;1;EXB;Av Getulio Vargas 189;Confresa;MT;78652-000;03.04.2020;61490;0,48;0,502;KG;21,72
5724519;M S De Morais Barbosa Supermercado;19.168.051/0001-55;122;11320331;BATON Bastao Choc Branco 32(30x16g)XW;1;EXB;Av Getulio Vargas 189;Confresa;MT;78652-000;03.04.2020;61490;0,48;0,50216;KG;21,72
5724519;M S De Morais Barbosa Supermercado;19.168.051/0001-55;122;11320209;TALENTO Tab Leite Avelas 18(15x25g) XW;1;EXB;Av Getulio Vargas 189;Confresa;MT;78652-000;03.04.2020;61490;0,375;0,395;KG;19,67
6136590;A G Montel EIRELI;34.942.930/0001-86;140;12155337;BATON Bastao Duo 32(30x16g) XW;1;EXB;Av Independencia SN, Lt15 Qd31;Confresa;MT;78652-000;03.04.2020;61491;0,48;0,502;KG;22,41
6136590;A G Montel EIRELI;34.942.930/0001-86;140;11320367;BATON Bastao Choc Leite 32(30x16g)XW;1;EXB;Av Independencia SN, Lt15 Qd31;Confresa;MT;78652-000;03.04.2020;61491;0,48;0,502;KG;22,41
6136590;A G Montel EIRELI;34.942.930/0001-86;140;11320331;BATON Bastao Choc Branco 32(30x16g)XW;1;EXB;Av Independencia SN, Lt15 Qd31;Confresa;MT;78652-000;03.04.2020;61491;0,48;0,50216;KG;22,41
5728949;Belmira De Andrade Mendonca;13.060.007/0001-40;201;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;1;EXB;R Domingos Martins 1266, Sala 01;Marcelandia;MT;78535-000;03.04.2020;61492;0,375;0,395276;KG;19,67
5728949;Belmira De Andrade Mendonca;13.060.007/0001-40;201;11320367;BATON Bastao Choc Leite 32(30x16g)XW;1;EXB;R Domingos Martins 1266, Sala 01;Marcelandia;MT;78535-000;03.04.2020;61492;0,48;0,502;KG;21,72
5728949;Belmira De Andrade Mendonca;13.060.007/0001-40;201;12260896;GAROTO AERO TabChoc ao Leite4(12x101g)BR;12;UNI;R Domingos Martins 1266, Sala 01;Marcelandia;MT;78535-000;03.04.2020;61492;1,212;1,236;KG;47,84
5728949;Belmira De Andrade Mendonca;13.060.007/0001-40;201;12396886;GAROTO Tablete Choc Branco 4(14x90g) XW;14;UNI;R Domingos Martins 1266, Sala 01;Marcelandia;MT;78535-000;03.04.2020;61492;1,26;1,2908;KG;55,82
5728949;Belmira De Andrade Mendonca;13.060.007/0001-40;201;12396887;GAROTO Tablete Cstn Caju 4(14x90g) XW;14;UNI;R Domingos Martins 1266, Sala 01;Marcelandia;MT;78535-000;03.04.2020;61492;1,26;1,2908;KG;55,82
5728949;Belmira De Andrade Mendonca;13.060.007/0001-40;201;11322004;GAROTO Pastilha Hortela 24(40x17g) XW;1;EXB;R Domingos Martins 1266, Sala 01;Marcelandia;MT;78535-000;03.04.2020;61493;0,68;0,7116;KG;21,15
5728949;Belmira De Andrade Mendonca;13.060.007/0001-40;201;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;5;UNI;R Domingos Martins 1266, Sala 01;Marcelandia;MT;78535-000;03.04.2020;61494;0,65;0,6575;KG;9,99
5728949;Belmira De Andrade Mendonca;13.060.007/0001-40;201;12365150;GAROTO Bisc Rech Choc 70x130g BR;5;UNI;R Domingos Martins 1266, Sala 01;Marcelandia;MT;78535-000;03.04.2020;61494;0,65;0,6575;KG;9,99
2984724;Espens e Cia Ltda ME;03.579.921/0001-49;502;12416237;SERENATA DE AMOR Wafer Cstn 10x825g XW;2;UNI;Av Blumenau 1011;Sorriso;MT;78890-000;03.04.2020;61495;1,65;1,65;KG;49,63
2984724;Espens e Cia Ltda ME;03.579.921/0001-49;502;12396888;GAROTO Tablete Choc aoLeite 4(14x90g) XW;14;UNI;Av Blumenau 1011;Sorriso;MT;78890-000;03.04.2020;61495;1,26;1,2908;KG;58,85
2984724;Espens e Cia Ltda ME;03.579.921/0001-49;502;11320367;BATON Bastao Choc Leite 32(30x16g)XW;7;EXB;Av Blumenau 1011;Sorriso;MT;78890-000;03.04.2020;61495;3,36;3,514;KG;160,36
2984724;Espens e Cia Ltda ME;03.579.921/0001-49;502;11320331;BATON Bastao Choc Branco 32(30x16g)XW;2;EXB;Av Blumenau 1011;Sorriso;MT;78890-000;03.04.2020;61495;0,96;1,00432;KG;45,81
2984724;Espens e Cia Ltda ME;03.579.921/0001-49;502;11322004;GAROTO Pastilha Hortela 24(40x17g) XW;5;EXB;Av Blumenau 1011;Sorriso;MT;78890-000;03.04.2020;61496;3,4;3,558;KG;111,5
5852339;Romilda Alves De Oliveira;28.538.497/0001-15;201;12260896;GAROTO AERO TabChoc ao Leite4(12x101g)BR;12;UNI;Av Curitiba 106;Uniao Do Sul;MT;78543-000;03.04.2020;61497;1,212;1,236;KG;50,44
5852339;Romilda Alves De Oliveira;28.538.497/0001-15;201;12396888;GAROTO Tablete Choc aoLeite 4(14x90g) XW;14;UNI;Av Curitiba 106;Uniao Do Sul;MT;78543-000;03.04.2020;61497;1,26;1,2908;KG;58,85
